weather_ts,temperature_2m,rain_mm,wind_speed_10m,cloud_cover,sunshine_duration_sec,sunshine_hours,is_raining
2026-03-07 08:00:00+00:00,13.1,0.2,4.4,59,3600.0,1.0,1
2026-03-07 09:00:00+00:00,14.0,0.0,5.1,99,3600.0,1.0,0
2026-03-07 10:00:00+00:00,14.5,0.1,8.3,100,3600.0,1.0,1
2026-03-07 11:00:00+00:00,14.8,0.1,6.8,100,3600.0,1.0,1
2026-03-07 12:00:00+00:00,14.9,0.0,8.1,100,3600.0,1.0,0
2026-03-07 13:00:00+00:00,14.2,0.2,13.0,100,3600.0,1.0,1
2026-03-07 14:00:00+00:00,13.7,0.2,10.6,100,1052.0,0.2922222222222222,1
2026-03-07 15:00:00+00:00,13.1,0.3,11.0,100,0.0,0.0,1
2026-03-07 16:00:00+00:00,12.5,0.4,7.5,100,0.0,0.0,1
2026-03-07 17:00:00+00:00,12.1,0.4,5.1,100,0.0,0.0,1
2026-03-07 18:00:00+00:00,11.5,0.2,4.0,100,0.0,0.0,1
2026-03-07 19:00:00+00:00,11.3,0.5,6.2,98,0.0,0.0,1
2026-03-07 20:00:00+00:00,10.9,0.1,7.6,99,0.0,0.0,1
2026-03-07 21:00:00+00:00,11.2,0.0,5.8,100,0.0,0.0,0
2026-03-07 22:00:00+00:00,11.1,0.0,5.6,32,0.0,0.0,0
2026-03-07 23:00:00+00:00,10.6,0.0,5.9,5,0.0,0.0,0
2026-03-08 00:00:00+00:00,11.1,0.0,7.1,21,0.0,0.0,0
2026-03-08 01:00:00+00:00,9.7,0.0,4.4,21,0.0,0.0,0
2026-03-08 02:00:00+00:00,9.4,0.0,3.1,73,0.0,0.0,0
2026-03-08 03:00:00+00:00,9.1,0.0,1.8,81,0.0,0.0,0
2026-03-08 04:00:00+00:00,8.0,0.0,1.3,100,0.0,0.0,0
2026-03-08 05:00:00+00:00,7.7,0.6,2.0,100,0.0,0.0,1
2026-03-08 06:00:00+00:00,8.6,2.3,3.6,88,0.0,0.0,1
2026-03-08 07:00:00+00:00,8.2,1.6,6.8,92,0.0,0.0,1
2026-03-08 08:00:00+00:00,9.9,0.5,4.7,78,3600.0,1.0,1
2026-03-08 09:00:00+00:00,11.7,0.7,3.4,95,3600.0,1.0,1
2026-03-08 10:00:00+00:00,12.7,0.2,4.7,67,3600.0,1.0,1
2026-03-08 11:00:00+00:00,13.7,0.1,6.5,29,3600.0,1.0,1
2026-03-08 12:00:00+00:00,13.0,0.0,11.7,73,3600.0,1.0,0
2026-03-08 13:00:00+00:00,13.8,0.1,10.9,55,3600.0,1.0,1
2026-03-08 14:00:00+00:00,12.7,0.0,10.3,16,3532.37,0.9812138888888888,0
2026-03-08 15:00:00+00:00,13.9,0.1,10.5,54,3600.0,1.0,1
2026-03-08 16:00:00+00:00,13.5,0.1,9.9,40,3600.0,1.0,1
2026-03-08 17:00:00+00:00,12.8,0.1,8.8,48,3600.0,1.0,1
2026-03-08 18:00:00+00:00,12.3,0.0,4.4,54,1741.96,0.4838777777777778,0
2026-03-08 19:00:00+00:00,11.2,0.2,0.9,84,0.0,0.0,1
2026-03-08 20:00:00+00:00,11.3,0.1,1.6,86,0.0,0.0,1
2026-03-08 21:00:00+00:00,10.8,0.0,4.4,14,0.0,0.0,0
2026-03-08 22:00:00+00:00,10.2,0.0,4.2,63,0.0,0.0,0
2026-03-08 23:00:00+00:00,9.7,0.0,4.7,48,0.0,0.0,0
2026-03-09 00:00:00+00:00,10.1,0.0,0.7,71,0.0,0.0,0
2026-03-09 01:00:00+00:00,10.1,0.6,0.6,94,0.0,0.0,1
2026-03-09 02:00:00+00:00,10.0,0.0,4.5,95,0.0,0.0,0
2026-03-09 03:00:00+00:00,9.6,0.0,2.9,23,0.0,0.0,0
2026-03-09 04:00:00+00:00,8.4,0.0,2.7,95,0.0,0.0,0
2026-03-09 05:00:00+00:00,7.9,0.0,3.5,100,0.0,0.0,0
2026-03-09 06:00:00+00:00,8.5,0.0,4.4,100,0.0,0.0,0
2026-03-09 07:00:00+00:00,8.3,0.0,4.1,99,0.0,0.0,0
2026-03-09 08:00:00+00:00,9.9,0.0,1.8,100,2402.37,0.667325,0
2026-03-09 09:00:00+00:00,11.5,0.0,2.2,89,3600.0,1.0,0
2026-03-09 10:00:00+00:00,13.5,0.0,2.5,55,3600.0,1.0,0
2026-03-09 11:00:00+00:00,14.2,0.0,5.8,54,3600.0,1.0,0
2026-03-09 12:00:00+00:00,14.8,0.0,8.7,45,3600.0,1.0,0
2026-03-09 13:00:00+00:00,14.8,2.3,11.7,86,3600.0,1.0,1
2026-03-09 14:00:00+00:00,13.3,0.4,8.8,93,3600.0,1.0,1
2026-03-09 15:00:00+00:00,14.0,0.1,8.8,59,3600.0,1.0,1
2026-03-09 16:00:00+00:00,14.1,0.1,10.5,54,3600.0,1.0,1
2026-03-09 17:00:00+00:00,13.4,0.0,7.6,12,3600.0,1.0,0
2026-03-09 18:00:00+00:00,12.4,0.0,3.5,13,2633.43,0.7315083333333333,0
2026-03-09 19:00:00+00:00,11.8,0.0,3.5,11,0.0,0.0,0
2026-03-09 20:00:00+00:00,11.1,0.0,1.7,100,0.0,0.0,0
2026-03-09 21:00:00+00:00,10.1,0.0,2.7,56,0.0,0.0,0
2026-03-09 22:00:00+00:00,9.3,0.0,2.8,100,0.0,0.0,0
2026-03-09 23:00:00+00:00,8.8,0.0,2.7,100,0.0,0.0,0
2026-03-10 00:00:00+00:00,8.2,0.0,2.0,90,0.0,0.0,0
2026-03-10 01:00:00+00:00,7.9,0.0,3.1,0,0.0,0.0,0
2026-03-10 02:00:00+00:00,7.4,0.0,4.1,2,0.0,0.0,0
2026-03-10 03:00:00+00:00,6.8,0.0,4.2,38,0.0,0.0,0
2026-03-10 04:00:00+00:00,6.4,0.0,3.7,100,0.0,0.0,0
2026-03-10 05:00:00+00:00,6.2,0.0,4.5,96,0.0,0.0,0
2026-03-10 06:00:00+00:00,6.3,0.0,5.0,100,0.0,0.0,0
2026-03-10 07:00:00+00:00,6.7,0.0,5.6,100,225.21,0.06255833333333334,0
2026-03-10 08:00:00+00:00,8.7,0.0,4.7,77,3600.0,1.0,0
2026-03-10 09:00:00+00:00,11.6,0.0,2.6,92,3600.0,1.0,0
2026-03-10 10:00:00+00:00,13.5,0.0,1.5,100,3600.0,1.0,0
2026-03-10 11:00:00+00:00,14.3,0.0,5.4,100,3600.0,1.0,0
2026-03-10 12:00:00+00:00,14.0,0.0,9.1,100,3600.0,1.0,0
2026-03-10 13:00:00+00:00,14.1,0.1,7.9,100,3600.0,1.0,1
2026-03-10 14:00:00+00:00,14.4,0.0,7.6,100,3600.0,1.0,0
2026-03-10 15:00:00+00:00,14.1,0.0,6.7,97,3600.0,1.0,0
2026-03-10 16:00:00+00:00,14.0,0.0,4.8,67,3600.0,1.0,0
2026-03-10 17:00:00+00:00,13.7,0.0,4.6,93,3600.0,1.0,0
2026-03-10 18:00:00+00:00,12.4,0.0,3.7,96,2853.96,0.7927666666666667,0
2026-03-10 19:00:00+00:00,12.6,0.0,3.6,66,0.0,0.0,0
2026-03-10 20:00:00+00:00,11.5,0.0,3.5,22,0.0,0.0,0
2026-03-10 21:00:00+00:00,10.7,0.0,3.9,1,0.0,0.0,0
2026-03-10 22:00:00+00:00,10.1,0.0,3.8,6,0.0,0.0,0
2026-03-10 23:00:00+00:00,9.5,0.0,6.0,23,0.0,0.0,0
2026-03-11 00:00:00+00:00,9.6,0.0,6.5,5,0.0,0.0,0
2026-03-11 01:00:00+00:00,9.1,0.0,5.7,5,0.0,0.0,0
2026-03-11 02:00:00+00:00,8.3,0.0,4.1,2,0.0,0.0,0
2026-03-11 03:00:00+00:00,7.7,0.0,3.9,1,0.0,0.0,0
2026-03-11 04:00:00+00:00,7.3,0.0,4.7,1,0.0,0.0,0
2026-03-11 05:00:00+00:00,6.8,0.0,5.3,13,0.0,0.0,0
2026-03-11 06:00:00+00:00,6.7,0.0,7.0,88,0.0,0.0,0
2026-03-11 07:00:00+00:00,7.0,0.0,7.0,99,1718.92,0.4774777777777778,0
2026-03-11 08:00:00+00:00,9.3,0.0,6.1,100,3600.0,1.0,0
2026-03-11 09:00:00+00:00,12.2,0.0,2.9,100,3600.0,1.0,0
2026-03-11 10:00:00+00:00,14.7,0.0,4.0,97,3600.0,1.0,0
2026-03-11 11:00:00+00:00,16.4,0.0,6.4,100,3600.0,1.0,0
2026-03-11 12:00:00+00:00,16.7,0.0,9.8,100,3600.0,1.0,0
2026-03-11 13:00:00+00:00,15.6,0.0,15.2,100,3600.0,1.0,0
2026-03-11 14:00:00+00:00,15.7,0.0,15.2,100,3600.0,1.0,0
2026-03-11 15:00:00+00:00,15.6,0.0,16.0,100,3600.0,1.0,0
2026-03-11 16:00:00+00:00,15.2,0.0,12.1,100,1299.26,0.36090555555555554,0
2026-03-11 17:00:00+00:00,14.5,0.0,8.7,100,0.0,0.0,0
2026-03-11 18:00:00+00:00,14.4,0.0,7.9,39,0.0,0.0,0
2026-03-11 19:00:00+00:00,12.7,0.0,3.1,98,0.0,0.0,0
2026-03-11 20:00:00+00:00,12.1,0.0,1.5,5,0.0,0.0,0
2026-03-11 21:00:00+00:00,10.8,0.0,2.9,7,0.0,0.0,0
2026-03-11 22:00:00+00:00,10.2,0.0,3.9,5,0.0,0.0,0
2026-03-11 23:00:00+00:00,9.3,0.0,3.2,2,0.0,0.0,0
2026-03-12 00:00:00+00:00,9.4,0.0,4.0,10,0.0,0.0,0
2026-03-12 01:00:00+00:00,9.9,0.0,5.6,23,0.0,0.0,0
2026-03-12 02:00:00+00:00,9.4,0.0,6.9,15,0.0,0.0,0
2026-03-12 03:00:00+00:00,9.0,0.0,5.7,47,0.0,0.0,0
2026-03-12 04:00:00+00:00,8.8,0.0,5.7,89,0.0,0.0,0
2026-03-12 05:00:00+00:00,8.7,0.0,3.7,100,0.0,0.0,0
2026-03-12 06:00:00+00:00,9.0,0.0,1.9,99,0.0,0.0,0
2026-03-12 07:00:00+00:00,10.0,0.0,0.8,93,0.0,0.0,0
2026-03-12 08:00:00+00:00,12.8,0.0,1.9,98,3600.0,1.0,0
2026-03-12 09:00:00+00:00,14.0,0.1,6.8,95,3600.0,1.0,1
2026-03-12 10:00:00+00:00,14.4,0.1,14.1,100,3600.0,1.0,1
2026-03-12 11:00:00+00:00,14.2,0.0,17.1,100,457.63,0.12711944444444445,0
2026-03-12 12:00:00+00:00,15.4,0.1,17.1,100,3600.0,1.0,1
2026-03-12 13:00:00+00:00,15.4,0.0,13.5,100,3600.0,1.0,0
2026-03-12 14:00:00+00:00,15.4,0.0,12.6,100,3600.0,1.0,0
2026-03-12 15:00:00+00:00,14.7,0.0,14.1,79,3600.0,1.0,0
2026-03-12 16:00:00+00:00,14.4,0.0,11.0,35,3600.0,1.0,0
2026-03-12 17:00:00+00:00,14.1,0.0,9.2,5,3600.0,1.0,0
2026-03-12 18:00:00+00:00,13.1,0.0,6.3,13,2989.95,0.8305416666666666,0
2026-03-12 19:00:00+00:00,12.1,0.0,2.5,4,0.0,0.0,0
2026-03-12 20:00:00+00:00,11.2,0.0,2.3,1,0.0,0.0,0
2026-03-12 21:00:00+00:00,10.4,0.0,3.1,6,0.0,0.0,0
2026-03-12 22:00:00+00:00,9.5,0.0,1.6,100,0.0,0.0,0
2026-03-12 23:00:00+00:00,8.9,0.0,3.9,100,0.0,0.0,0
2026-03-13 00:00:00+00:00,8.5,0.0,3.1,90,0.0,0.0,0
2026-03-13 01:00:00+00:00,8.6,0.0,5.0,68,0.0,0.0,0
2026-03-13 02:00:00+00:00,8.2,0.0,4.5,52,0.0,0.0,0
2026-03-13 03:00:00+00:00,7.7,0.0,4.3,70,0.0,0.0,0
2026-03-13 04:00:00+00:00,7.6,0.0,4.8,99,0.0,0.0,0
2026-03-13 05:00:00+00:00,7.4,0.0,4.3,97,0.0,0.0,0
2026-03-13 06:00:00+00:00,7.4,0.0,4.8,80,0.0,0.0,0
2026-03-13 07:00:00+00:00,7.3,0.0,5.2,64,1613.13,0.4480916666666667,0
2026-03-13 08:00:00+00:00,9.2,0.0,3.5,53,3600.0,1.0,0
2026-03-13 09:00:00+00:00,12.0,0.0,1.0,45,3600.0,1.0,0
2026-03-13 10:00:00+00:00,13.8,0.0,1.9,55,3600.0,1.0,0
2026-03-13 11:00:00+00:00,14.9,0.0,5.4,50,3600.0,1.0,0
2026-03-13 12:00:00+00:00,15.4,0.0,9.8,8,3600.0,1.0,0
2026-03-13 13:00:00+00:00,14.7,0.0,11.5,66,3600.0,1.0,0
2026-03-13 14:00:00+00:00,14.4,0.0,10.8,57,3600.0,1.0,0
2026-03-13 15:00:00+00:00,14.5,0.0,11.5,25,3600.0,1.0,0
2026-03-13 16:00:00+00:00,15.0,0.0,10.4,10,3600.0,1.0,0
2026-03-13 17:00:00+00:00,14.7,0.0,9.9,23,3600.0,1.0,0
2026-03-13 18:00:00+00:00,13.6,0.0,7.2,48,3057.59,0.8493305555555556,0
2026-03-13 19:00:00+00:00,13.2,0.0,5.0,72,0.0,0.0,0
2026-03-13 20:00:00+00:00,12.2,0.0,3.4,98,0.0,0.0,0
2026-03-13 21:00:00+00:00,11.4,0.0,3.1,96,0.0,0.0,0
2026-03-13 22:00:00+00:00,10.9,0.0,3.4,100,0.0,0.0,0
2026-03-13 23:00:00+00:00,10.9,0.0,3.3,52,0.0,0.0,0
2026-03-14 00:00:00+00:00,11.1,0.0,2.4,99,0.0,0.0,0
2026-03-14 01:00:00+00:00,10.6,0.0,2.7,100,0.0,0.0,0
2026-03-14 02:00:00+00:00,10.3,0.0,3.1,100,0.0,0.0,0
2026-03-14 03:00:00+00:00,10.1,0.0,1.6,100,0.0,0.0,0
2026-03-14 04:00:00+00:00,9.9,0.0,0.3,100,0.0,0.0,0
2026-03-14 05:00:00+00:00,9.7,0.0,2.7,100,0.0,0.0,0
2026-03-14 06:00:00+00:00,10.1,0.2,1.9,100,0.0,0.0,1
2026-03-14 07:00:00+00:00,10.3,2.3,9.3,100,0.0,0.0,1
2026-03-14 08:00:00+00:00,11.7,2.1,5.5,100,0.0,0.0,1
2026-03-14 09:00:00+00:00,11.8,2.2,16.0,100,0.0,0.0,1
2026-03-14 10:00:00+00:00,10.9,2.4,21.6,100,0.0,0.0,1
2026-03-14 11:00:00+00:00,10.4,3.5,17.1,100,0.0,0.0,1
2026-03-14 12:00:00+00:00,10.0,3.5,11.9,100,0.0,0.0,1
2026-03-14 13:00:00+00:00,10.4,1.2,15.6,95,0.0,0.0,1
2026-03-14 14:00:00+00:00,10.0,0.1,16.6,95,2725.58,0.7571055555555556,1
2026-03-14 15:00:00+00:00,10.2,0.1,7.3,100,2706.75,0.751875,1
2026-03-14 16:00:00+00:00,9.1,0.2,7.4,100,0.0,0.0,1
2026-03-14 17:00:00+00:00,9.3,0.0,3.1,33,0.0,0.0,0
2026-03-14 18:00:00+00:00,9.4,0.0,2.0,73,2137.42,0.5937277777777777,0
2026-03-14 19:00:00+00:00,8.2,0.0,3.8,50,0.0,0.0,0
2026-03-14 20:00:00+00:00,7.9,0.0,4.7,6,0.0,0.0,0
2026-03-14 21:00:00+00:00,7.4,0.0,6.6,1,0.0,0.0,0
2026-03-14 22:00:00+00:00,6.4,0.0,5.0,2,0.0,0.0,0
2026-03-14 23:00:00+00:00,6.5,0.0,5.9,0,0.0,0.0,0
2026-03-15 00:00:00+00:00,5.1,0.0,8.3,52,0.0,0.0,0
2026-03-15 01:00:00+00:00,5.0,0.0,9.3,41,0.0,0.0,0
2026-03-15 02:00:00+00:00,5.2,0.0,7.5,25,0.0,0.0,0
2026-03-15 03:00:00+00:00,5.3,0.0,0.7,25,0.0,0.0,0
2026-03-15 04:00:00+00:00,6.1,0.0,2.4,23,0.0,0.0,0
2026-03-15 05:00:00+00:00,6.5,0.0,4.5,10,0.0,0.0,0
2026-03-15 06:00:00+00:00,6.9,0.0,6.0,23,0.0,0.0,0
2026-03-15 07:00:00+00:00,7.8,0.0,13.2,30,3148.78,0.8746611111111111,0
2026-03-15 08:00:00+00:00,9.3,0.0,13.7,13,3600.0,1.0,0
2026-03-15 09:00:00+00:00,11.6,0.0,10.6,8,3600.0,1.0,0
2026-03-15 10:00:00+00:00,13.2,0.0,13.1,9,3600.0,1.0,0
2026-03-15 11:00:00+00:00,13.8,0.0,13.4,2,3600.0,1.0,0
2026-03-15 12:00:00+00:00,15.9,0.0,6.0,8,3600.0,1.0,0
2026-03-15 13:00:00+00:00,16.3,0.0,5.3,1,3600.0,1.0,0
2026-03-15 14:00:00+00:00,16.3,0.0,3.0,3,3600.0,1.0,0
2026-03-15 15:00:00+00:00,16.7,0.0,6.1,34,3600.0,1.0,0
2026-03-15 16:00:00+00:00,16.7,0.0,7.8,41,3600.0,1.0,0
2026-03-15 17:00:00+00:00,15.4,0.0,7.1,19,3600.0,1.0,0
2026-03-15 18:00:00+00:00,13.6,0.0,6.5,77,3192.19,0.8867194444444445,0
2026-03-15 19:00:00+00:00,12.5,0.0,0.3,35,0.0,0.0,0
2026-03-15 20:00:00+00:00,11.3,0.0,5.3,13,0.0,0.0,0
2026-03-15 21:00:00+00:00,9.6,0.0,5.4,9,0.0,0.0,0
2026-03-15 22:00:00+00:00,8.3,0.0,3.6,0,0.0,0.0,0
2026-03-15 23:00:00+00:00,7.6,0.0,4.6,0,0.0,0.0,0
2026-03-16 00:00:00+00:00,6.7,0.0,5.7,0,0.0,0.0,0
2026-03-16 01:00:00+00:00,6.2,0.0,6.4,3,0.0,0.0,0
2026-03-16 02:00:00+00:00,5.6,0.0,8.3,20,0.0,0.0,0
2026-03-16 03:00:00+00:00,4.9,0.0,8.4,23,0.0,0.0,0
2026-03-16 04:00:00+00:00,4.4,0.0,9.5,0,0.0,0.0,0
2026-03-16 05:00:00+00:00,4.1,0.0,10.8,0,0.0,0.0,0
2026-03-16 06:00:00+00:00,5.3,0.0,12.6,0,0.0,0.0,0
2026-03-16 07:00:00+00:00,5.7,0.0,11.0,0,3250.6,0.9029444444444444,0
2026-03-16 08:00:00+00:00,7.5,0.0,7.9,0,3600.0,1.0,0
2026-03-16 09:00:00+00:00,10.2,0.0,5.7,0,3600.0,1.0,0
2026-03-16 10:00:00+00:00,12.9,0.0,4.4,0,3600.0,1.0,0
2026-03-16 11:00:00+00:00,14.8,0.0,1.7,48,3600.0,1.0,0
2026-03-16 12:00:00+00:00,15.9,0.0,5.2,95,3600.0,1.0,0
2026-03-16 13:00:00+00:00,15.8,0.0,8.5,92,3600.0,1.0,0
2026-03-16 14:00:00+00:00,15.6,0.0,10.2,87,3600.0,1.0,0
2026-03-16 15:00:00+00:00,15.4,0.0,10.8,98,3600.0,1.0,0
2026-03-16 16:00:00+00:00,15.0,0.0,9.0,98,3600.0,1.0,0
2026-03-16 17:00:00+00:00,14.3,0.0,4.8,97,3600.0,1.0,0
2026-03-16 18:00:00+00:00,13.0,0.0,0.3,43,3259.16,0.9053222222222221,0
2026-03-16 19:00:00+00:00,11.8,0.0,1.8,30,0.0,0.0,0
2026-03-16 20:00:00+00:00,10.8,0.0,1.3,77,0.0,0.0,0
2026-03-16 21:00:00+00:00,9.8,0.0,2.8,50,0.0,0.0,0
2026-03-16 22:00:00+00:00,8.5,0.0,2.9,20,0.0,0.0,0
2026-03-16 23:00:00+00:00,8.2,0.0,4.0,56,0.0,0.0,0
2026-03-17 00:00:00+00:00,9.3,0.0,4.6,88,0.0,0.0,0
2026-03-17 01:00:00+00:00,9.2,0.0,7.2,88,0.0,0.0,0
2026-03-17 02:00:00+00:00,9.0,0.0,8.8,55,0.0,0.0,0
2026-03-17 03:00:00+00:00,8.8,0.0,7.3,19,0.0,0.0,0
2026-03-17 04:00:00+00:00,8.3,0.0,6.2,23,0.0,0.0,0
2026-03-17 05:00:00+00:00,7.8,0.0,6.6,32,0.0,0.0,0
2026-03-17 06:00:00+00:00,7.0,0.0,6.7,11,0.0,0.0,0
2026-03-17 07:00:00+00:00,8.1,0.0,5.6,2,3352.37,0.9312138888888889,0
2026-03-17 08:00:00+00:00,10.8,0.0,5.7,7,3600.0,1.0,0
2026-03-17 09:00:00+00:00,13.6,0.0,5.1,1,3600.0,1.0,0
2026-03-17 10:00:00+00:00,15.1,0.0,5.2,6,3600.0,1.0,0
2026-03-17 11:00:00+00:00,15.8,0.0,6.9,6,3600.0,1.0,0
2026-03-17 12:00:00+00:00,16.3,0.0,9.5,0,3600.0,1.0,0
2026-03-17 13:00:00+00:00,16.2,0.0,10.0,0,3600.0,1.0,0
2026-03-17 14:00:00+00:00,16.1,0.0,9.0,0,3600.0,1.0,0
2026-03-17 15:00:00+00:00,15.8,0.0,8.0,0,3600.0,1.0,0
2026-03-17 16:00:00+00:00,15.3,0.0,6.9,0,3600.0,1.0,0
2026-03-17 17:00:00+00:00,14.3,0.0,6.4,0,3600.0,1.0,0
2026-03-17 18:00:00+00:00,13.5,0.0,4.8,0,3325.9,0.9238611111111111,0
2026-03-17 19:00:00+00:00,12.2,0.0,2.7,0,0.0,0.0,0
2026-03-17 20:00:00+00:00,11.3,0.0,2.8,0,0.0,0.0,0
2026-03-17 21:00:00+00:00,10.7,0.0,3.1,0,0.0,0.0,0
2026-03-17 22:00:00+00:00,10.3,0.0,3.6,2,0.0,0.0,0
2026-03-17 23:00:00+00:00,9.1,0.0,3.0,100,0.0,0.0,0
2026-03-18 00:00:00+00:00,9.4,0.0,4.2,100,0.0,0.0,0
2026-03-18 01:00:00+00:00,9.0,0.0,4.1,100,0.0,0.0,0
2026-03-18 02:00:00+00:00,8.6,0.0,3.6,100,0.0,0.0,0
2026-03-18 03:00:00+00:00,8.3,0.0,4.1,95,0.0,0.0,0
2026-03-18 04:00:00+00:00,8.0,0.0,4.3,95,0.0,0.0,0
2026-03-18 05:00:00+00:00,7.9,0.0,3.5,94,0.0,0.0,0
2026-03-18 06:00:00+00:00,7.6,0.0,3.5,65,0.0,0.0,0
2026-03-18 07:00:00+00:00,8.2,0.0,5.7,100,2273.99,0.6316638888888888,0
2026-03-18 08:00:00+00:00,9.9,0.0,6.0,100,3600.0,1.0,0
2026-03-18 09:00:00+00:00,11.9,0.0,4.0,98,3600.0,1.0,0
2026-03-18 10:00:00+00:00,13.8,0.0,3.4,48,3600.0,1.0,0
2026-03-18 11:00:00+00:00,14.7,0.0,5.7,18,3600.0,1.0,0
2026-03-18 12:00:00+00:00,15.1,0.0,10.0,11,3600.0,1.0,0
2026-03-18 13:00:00+00:00,15.1,0.0,10.7,5,3600.0,1.0,0
2026-03-18 14:00:00+00:00,14.9,0.0,13.4,1,3600.0,1.0,0
2026-03-18 15:00:00+00:00,14.7,0.0,16.8,0,3600.0,1.0,0
2026-03-18 16:00:00+00:00,14.6,0.0,18.0,5,3600.0,1.0,0
2026-03-18 17:00:00+00:00,14.1,0.0,18.2,3,3600.0,1.0,0
2026-03-18 18:00:00+00:00,13.7,0.0,22.1,6,3392.43,0.9423416666666666,0
2026-03-18 19:00:00+00:00,13.3,0.0,23.8,42,0.0,0.0,0
2026-03-18 20:00:00+00:00,13.1,0.1,24.0,65,0.0,0.0,1
2026-03-18 21:00:00+00:00,12.6,0.0,21.2,42,0.0,0.0,0
2026-03-18 22:00:00+00:00,12.3,0.0,19.1,41,0.0,0.0,0
2026-03-18 23:00:00+00:00,12.2,0.0,19.2,39,0.0,0.0,0
2026-03-19 00:00:00+00:00,12.8,0.0,18.8,100,0.0,0.0,0
2026-03-19 01:00:00+00:00,12.6,0.0,19.3,100,0.0,0.0,0
2026-03-19 02:00:00+00:00,12.4,0.0,15.6,76,0.0,0.0,0
2026-03-19 03:00:00+00:00,12.0,0.0,14.7,48,0.0,0.0,0
2026-03-19 04:00:00+00:00,11.8,0.0,12.7,73,0.0,0.0,0
2026-03-19 05:00:00+00:00,11.1,0.0,12.9,63,0.0,0.0,0
2026-03-19 06:00:00+00:00,11.3,0.0,13.0,48,0.0,0.0,0
2026-03-19 07:00:00+00:00,11.8,0.0,13.6,33,3452.69,0.9590805555555556,0
2026-03-19 08:00:00+00:00,12.7,0.0,13.9,45,3600.0,1.0,0
2026-03-19 09:00:00+00:00,13.7,0.0,15.4,59,3600.0,1.0,0
2026-03-19 10:00:00+00:00,14.5,0.0,16.5,36,3600.0,1.0,0
2026-03-19 11:00:00+00:00,14.8,0.0,17.4,76,3600.0,1.0,0
2026-03-19 12:00:00+00:00,14.6,0.0,15.4,98,3600.0,1.0,0
2026-03-19 13:00:00+00:00,14.8,0.0,14.8,100,3600.0,1.0,0
2026-03-19 14:00:00+00:00,14.7,0.0,16.8,92,3600.0,1.0,0
2026-03-19 15:00:00+00:00,14.2,0.0,15.2,68,3600.0,1.0,0
2026-03-19 16:00:00+00:00,13.9,0.0,15.3,38,3600.0,1.0,0
2026-03-19 17:00:00+00:00,13.7,0.0,14.2,2,3600.0,1.0,0
2026-03-19 18:00:00+00:00,13.1,0.0,10.8,5,3458.73,0.9607583333333334,0
2026-03-19 19:00:00+00:00,12.1,0.0,5.8,0,0.0,0.0,0
2026-03-19 20:00:00+00:00,11.3,0.0,4.7,0,0.0,0.0,0
2026-03-19 21:00:00+00:00,10.0,0.0,4.7,0,0.0,0.0,0
2026-03-19 22:00:00+00:00,8.8,0.0,5.1,0,0.0,0.0,0
2026-03-19 23:00:00+00:00,7.8,0.0,5.0,0,0.0,0.0,0
2026-03-20 00:00:00+00:00,7.5,0.0,6.4,0,0.0,0.0,0
2026-03-20 01:00:00+00:00,6.7,0.0,7.8,0,0.0,0.0,0
2026-03-20 02:00:00+00:00,6.4,0.0,7.4,0,0.0,0.0,0
2026-03-20 03:00:00+00:00,6.0,0.0,7.0,0,0.0,0.0,0
2026-03-20 04:00:00+00:00,5.4,0.0,5.8,0,0.0,0.0,0
2026-03-20 05:00:00+00:00,4.9,0.0,5.3,0,0.0,0.0,0
2026-03-20 06:00:00+00:00,4.6,0.0,4.8,0,0.0,0.0,0
2026-03-20 07:00:00+00:00,5.9,0.0,6.7,0,3600.0,1.0,0
2026-03-20 08:00:00+00:00,10.1,0.0,6.6,0,3600.0,1.0,0
2026-03-20 09:00:00+00:00,14.0,0.0,5.5,0,3600.0,1.0,0
2026-03-20 10:00:00+00:00,15.6,0.0,12.0,0,3600.0,1.0,0
2026-03-20 11:00:00+00:00,15.8,0.0,13.7,0,3600.0,1.0,0
2026-03-20 12:00:00+00:00,16.1,0.0,13.7,0,3600.0,1.0,0
2026-03-20 13:00:00+00:00,16.1,0.0,12.5,0,3600.0,1.0,0
2026-03-20 14:00:00+00:00,15.9,0.0,12.2,0,3600.0,1.0,0
2026-03-20 15:00:00+00:00,15.5,0.0,10.4,0,3600.0,1.0,0
2026-03-20 16:00:00+00:00,15.0,0.0,7.7,0,3600.0,1.0,0
2026-03-20 17:00:00+00:00,14.1,0.0,5.8,0,3600.0,1.0,0
2026-03-20 18:00:00+00:00,12.7,0.0,2.9,0,3524.83,0.9791194444444444,0
2026-03-20 19:00:00+00:00,11.9,0.0,1.7,0,0.0,0.0,0
2026-03-20 20:00:00+00:00,11.4,0.0,0.4,0,0.0,0.0,0
2026-03-20 21:00:00+00:00,10.0,0.0,1.6,0,0.0,0.0,0
2026-03-20 22:00:00+00:00,8.5,0.0,3.6,0,0.0,0.0,0
2026-03-20 23:00:00+00:00,7.5,0.0,4.1,1,0.0,0.0,0
2026-03-21 00:00:00+00:00,6.3,0.0,4.0,0,0.0,0.0,0
2026-03-21 01:00:00+00:00,6.1,0.0,4.8,8,0.0,0.0,0
2026-03-21 02:00:00+00:00,5.6,0.0,5.2,12,0.0,0.0,0
2026-03-21 03:00:00+00:00,5.2,0.0,5.7,16,0.0,0.0,0
2026-03-21 04:00:00+00:00,4.7,0.0,5.5,43,0.0,0.0,0
